#Clock	Room0	Room1	Room2	Room3	
1	0	0	0	0	
2	0	0	0	0	
3	0	0	0	0	
4	0	0	0	0	
5	0	0	0	0	
6	0	0	0	0	
7	0	0	0	0	
8	0	0	0	0	
9	0	0	0	0	
10	0	0	0	0	
11	0	0	0	0	
12	0	0	0	0	
13	0	0	0	0	
14	0	0	0	0	
15	0	0	0	0	
16	0	0	0	0	
17	0	0	0	0	
18	0	0	0	0	
19	0	0	0	0	
20	0	0	0	0	
21	0	0	0	0	
22	0	0	0	0	
23	0	0	0	0	
24	0	0	0	0	
25	0	0	0	0	
26	0	0	0	0	
27	0	0	0	0	
28	0	0	0	0	
29	0	0	0	0	
30	0	0	0	0	
31	0	0	0	0	
32	0	0	0	0	
33	0	0	0	0	
34	0	0	0	0	
35	0	0	0	0	
36	0	0	0	0	
37	0	0	0	0	
38	0	0	0	0	
39	0	0	0	0	
40	0	0	0	0	
41	0	0	0	0	
42	0	0	0	0	
43	0	0	0	0	
44	0	0	0	0	
45	0	0	0	0	
46	0	0	0	0	
47	1	0	0	0	
48	1	0	0	0	
49	1	0	0	0	
50	1	0	0	0	
51	1	0	0	0	
52	1	0	0	0	
53	1	0	0	0	
54	1	0	0	0	
55	1	0	0	0	
56	1	0	0	0	
57	1	0	0	0	
58	1	0	0	0	
59	1	0	0	0	
60	1	0	0	1	
61	1	0	0	1	
62	1	0	0	1	
63	1	0	0	1	
64	1	0	0	1	
65	1	0	1	1	
66	2	0	1	1	
67	2	0	1	1	
68	2	0	1	1	
69	2	0	1	1	
70	2	0	1	1	
71	2	0	1	1	
72	2	0	1	1	
73	2	0	1	1	
74	2	0	1	1	
75	2	0	1	1	
76	2	0	1	1	
77	2	0	1	1	
78	2	0	1	1	
79	2	0	1	1	
80	2	1	1	1	
81	2	1	1	1	
82	2	1	1	1	
83	2	1	1	1	
84	2	1	1	1	
85	2	1	1	1	
86	2	2	2	1	
87	2	3	2	1	
88	2	3	2	1	
89	2	3	2	1	
90	2	3	2	1	
91	2	3	2	1	
92	2	3	2	1	
93	2	3	2	1	
94	2	3	2	1	
95	3	3	2	1	
