#Clock	Room0	Room1	Room2	Room3	
1	0	0	0	0	
2	0	0	0	0	
3	0	0	0	0	
4	0	0	0	0	
5	0	0	0	0	
6	0	0	0	0	
7	0	0	0	0	
8	0	0	0	0	
9	0	0	0	0	
10	0	0	0	0	
11	0	0	0	0	
12	0	0	0	0	
13	0	0	0	0	
14	0	0	0	0	
15	0	0	0	0	
16	0	0	0	0	
17	0	0	0	0	
18	0	0	0	0	
19	0	0	0	0	
20	0	0	0	0	
21	0	0	0	0	
22	0	0	0	0	
23	0	0	0	0	
24	0	0	0	0	
25	0	0	0	0	
26	0	0	0	0	
27	0	0	0	0	
28	0	0	0	0	
29	0	0	0	0	
30	0	0	0	0	
31	0	0	1	0	
32	0	0	1	0	
33	0	0	1	0	
34	0	0	1	0	
35	0	0	1	0	
36	0	0	1	0	
37	0	0	1	0	
38	0	0	1	0	
39	0	0	1	0	
40	0	0	1	0	
41	0	0	1	0	
42	0	0	1	0	
43	0	0	1	0	
44	0	0	1	0	
45	0	0	1	0	
46	0	0	1	0	
47	0	0	1	0	
48	0	0	1	0	
49	0	0	1	0	
50	0	0	1	0	
51	0	0	1	0	
52	0	0	1	0	
53	0	0	1	0	
54	0	0	1	0	
55	1	0	1	0	
56	1	0	1	0	
57	1	0	1	0	
58	1	0	1	0	
59	1	0	1	0	
60	1	0	1	0	
61	1	0	1	0	
62	1	0	1	1	
63	1	0	1	1	
64	1	0	1	1	
65	1	0	1	1	
66	1	0	1	1	
67	1	0	1	1	
68	1	0	1	1	
69	1	0	1	1	
70	1	0	1	1	
71	1	0	1	1	
72	1	0	1	2	
73	1	0	1	2	
74	1	0	2	2	
75	1	0	2	2	
76	2	0	2	2	
77	2	0	2	2	
78	2	0	2	2	
79	2	0	2	2	
80	2	0	2	2	
81	2	0	3	3	
82	2	0	3	3	
83	2	0	3	4	
84	2	0	3	4	
85	2	0	3	4	
86	2	1	3	4	
87	2	1	3	4	
88	2	1	3	4	
89	2	1	3	4	
90	2	1	3	4	
91	2	1	3	4	
92	2	2	3	4	
93	2	2	3	4	
94	2	2	4	4	
95	2	3	4	5	
